id_ingrediente,ingrediente
9265,gotas tabasco
9266,arroz terra
9267,corantes core
9268,salsicha etc
9269,pao puma
9270,creme leite suco limao
9271,saquinhos fermento biologico
9272,colheresde chocolate po
9273,caldo galinha diluido agua
9274,leite suco limao
9275,peixinho
9276,achocolatado pronto
9277,licor chocolate amarula
9278,pimentao pequenininho
9279,camarao pistola
9280,molho tomate picante
9281,queijo branco quadradinho
9282,alho pilado
9283,abacaxi etc
9284,po sorvete limao
9285,danette chocolate
9286,bolacha maria leite
9287,amendoim torado
9288,trigo integral fino
9289,farofa soja
9290,bananas terra verde
9291,macas verdes acida
9292,frutas citrica
9293,aveia granola
9294,bife coxao duro
9295,soja hidratada
9296,pacotinho bacon
9297,calabressa
9298,garrafa suco goiaba concentrado
9299,vinagre claro
9300,costume
9301,sumo maracuja
9302,variar
9303,queijo faixa azul
9304,macarrao ninho parafuso
9305,presunto outro recheio
9306,champignon pari
9307,azeite necessaria
9308,canela cravo pau
9309,garrafa caracu
9310,quejo mussarela
9311,refrigerante soda
9312,matambre
9313,sazons massa
9314,gelatinha
9315,cortada parte
9316,polpa
9317,paes doce
9318,creme soro
9319,xarope acucar acucar
9320,tomate azeitona
9321,pe agriao
9322,massa milho verde
9323,queijo philadelphia
9324,salame fatiado fino
9325,paes integrai
9326,late creme leite soro
9327,colherzinha cafe fermento
9328,bananas ouro
9329,bolinho
9330,vido leite coco
9331,queijo minas padrao tirolez
9332,amendoa torrada
9333,tagliarini
9334,macarrao spaguetti
9335,femento
9336,sazon legumes carne
9337,gelatina incolor hidratada agua
9338,doce leite consistencia firme
9339,cafe vinho branco seco
9340,noz moida
9341,batata cenoura
9342,sazon caldo galinha
9343,pimentao amarelo cm
9344,frutas decoracao
9345,molho ervas fina
9346,mucarela ralo
9347,creme leite culinario
9348,salsa hortela
9349,siri catado
9350,amedoim torrado
9351,laranja raspada
9352,peito frango pronto
9353,agua maca
9354,doce figo
9355,milho verde cru
9356,azeitonas carocos fatiada
9357,feremento biologico
9358,duzia bananas prata
9359,precisa
9360,molhos coentro
9361,amaranto vitalin
9362,castanha granulada
9363,vieira
9364,bananas dagua prata
9365,barras chocolate aerado
9366,sobrecoxas galinha
9367,azeitona etc
9368,leite achocolatado molhar bolacha
9369,biscoito recheado morango
9370,camaroes barbas limpo
9371,panettone
9372,queijo permesao
9373,colhereres acucar
9374,metade coco
9375,caldo peito
9376,mizena
9377,catchup cor
9378,cafe pilao verao
9379,bacardi
9380,repolho fatiado fininho
9381,papel manteiga forrar assadeira
9382,paes seco
9383,papaterra
9384,frago
9385,gergelim torrada
9386,confetes chocolate
9387,molho tomate calabresa
9388,hortela lavada
9389,americanos feijao
9390,chicara oleo
9391,punhado canela pau
9392,drumet frango
9393,peca lombo suino
9394,risoni
9395,margarina manteiga leite
9396,pimentao verde pimentao vermelho
9397,salsa queijo parmesao polvilhar
9398,file pargo
9399,margarina derretida pincelar
9400,pimentas verdes cheiro
9401,macarrao udon
9402,tomates fininha
9403,molho branco bechamel
9404,consistente
9405,pimenta cebolinha
9406,vodka aguardente
9407,esmigalhada
9408,file salmao posta
9409,meia ervilha
9410,colherinha canela
9411,castanha brasil
9412,molho alho pronto
9413,meia molho tomate
9414,hamburgueres descongelado
9415,conhaque dreher
9416,maionese primor
9417,salsinha temperinho
9418,pacotinho pudim baunilha
9419,cacho uva verde
9420,mussarela light fatiada
9421,gr macarrao parafuso
9422,azeite bacalhau
9423,cheiro verde hortela
9424,fuba comum
9425,amendoim levemente torrado
9426,fermento biologio
9427,mirim
9428,uvas passas pretas caroco
9429,azeitonas cerejas decorar
9430,cafe caboclo preparado forte
9431,postas corvina
9432,colherzinha margarina
9433,bifes lombo
9434,batalha palha
9435,chocolate branco qualidade
9436,agua temperatura normal
9437,canelone
9438,paes cacetinho
9439,cacau po decorar
9440,colorau etc
9441,nozes metade
9442,hellman
9443,verde po
9444,poroyal
9445,misture reserve
9446,brocolis talo
9447,suco roma
9448,duzia ovo codorna
9449,ameixa pretas caroco
9450,pouquinho margarina
9451,pimenta reino malagueta
9452,massa cuscuz flocao
9453,peanut butter
9454,requeijao vinagre
9455,folhinhas cheiro verde
9456,caldo galinha fervente
9457,gr mussarela fatiada
9458,amoras framboesa
9459,files aliche
9460,castanha portuguesa
9461,gomo linguica toscana
9462,quiabos lavado
9463,fuba torrado
9464,assencia baunilha
9465,macas verdes fatiada
9466,sobremesa molho alho
9467,legumes carne
9468,margarina light temperatura ambiente
9469,lombo canadense fatiado
9470,use criatividade
9471,rum branco
9472,milho ervilha conserva
9473,bife boi
9474,alecrim manjerona
9475,oregano quiser
9476,agua caldo carne
9477,baste azeitona verde
9478,pimenta vermelha malagueta
9479,suco tang abacaxi
9480,alface lavado
9481,acucar colocar
9482,meia nozes triturada
9483,recheio pizza
9484,maionese untar
9485,cebolhinha
9486,macarrao espaguete talharim
9487,suco metade limao
9488,queijo pacotinho
9489,carne legume
9490,acucar confeiteiro cristal
9491,coxa asa frango
9492,linguica portuguesa cortada fina
9493,maracujas polpa
9494,alho parte
9495,cenoura al
9496,queijo amarelo
9497,waffer limao
9498,farinha semolina
9499,baunilha essencia
9500,farinha trigo fermento enrolar
9501,vinagre cachaca
9502,graviola
9503,nutela
9504,acucar canela misturados polvilhar
9505,fruta maca
9506,uvas passas vontade
9507,pomarola molho tomate
9508,creme leite piracanjuba
9509,batatas pessoa
9510,farinha mandioca engrossar
9511,adicao agua
9512,quik
9513,moida grosseiramente
9514,file mapara
9515,casquinha sorvete
9516,paezinhos duro
9517,galo caipira
9518,mandioca fiapo
9519,pacotinhos gelatina incolor
9520,suco po pessego
9521,molho tahine
9522,mix verde
9523,farinha trigo soltar mao
9524,sobremesa achocolatado
9525,comprimento ficar bife
9526,whey protein chocolate
9527,pe frango
9528,brocolis cru
9529,tomates petala
9530,salsa cebolina
9531,collheres acucar
9532,calabresas sadia
9533,molho cachorro
9534,batatas expremida
9535,leite po leite
9536,salgadinho dorito
9537,framboesa cereja
9538,queijo muzzarela fatiado
9539,iogurte natural grego
9540,pessego enlatado
9541,amaretto
9542,castanha caju avela
9543,queijo fina
9544,cobertop bel chocolates leite
9545,carne moida porco
9546,recheio calabresa
9547,porem
9548,bolocha maizena
9549,gelatina natural
9550,creme cogumelo
9551,oleo farinha trigo
9552,gordura derretida
9553,coco fininho
9554,suco lima
9555,pacotinho suco limao
9556,pao pluma
9557,baste pimenta reino branca moida
9558,batatinha cortada
9559,carne salgada
9560,macarrao soba
9561,oleo coco extra virgem
9562,carocos jaca
9563,ferventado
9564,fermento biologico granulado seco
9565,essencia pessego
9566,pimenta erva
9567,massinha
9568,recheio presunto mussarela
9569,suco laranja abacaxi
9570,padrao
9571,molhos manjericao
9572,caldo legumes outro
9573,escencia baunilha
9574,caldo sazon
9575,milho verde espigas milho verde
9576,triturado grosseiramente
9577,pacotinhos gelatina po incolor
9578,fruta banana
9579,biscoito maria moido
9580,gelatina pessego maracuja
9581,kefir
9582,batatas lisa
9583,pimenta cambuci
9584,caldo knnor frango
9585,mesma leite po
9586,cafe azeite dende
9587,alcapara
9588,chantili pronto
9589,alho in natura
9590,peca presunto
9591,banana fatiada
9592,uva passa preta branca
9593,macarrao argola
9594,macarrao instantaneo carne
9595,leite condensado doce leite pronto
9596,creme leite leve light
9597,receita creme chocolate
9598,aroma morango
9599,carne moida peitos frango
9600,sardinha atum oleo
9601,erva doce coco
9602,gelatina cor desejada
9603,tomate cheiro verde
9604,pitadas ajinomoto
9605,batatas cm espessura
9606,pecas coxa sobrecoxa frango
9607,oregao
9608,cebolas larga
9609,cravinho india
9610,recheio queijo presunto
9611,macarrao espaguete fino
9612,ovo batido empanar
9613,amargo leite
9614,papel vegetal
9615,pacotinho suco po morango
9616,batata balha
9617,cerca batata
9618,macarrao proprio yakissoba
9619,acucar cristal untar
9620,chocolate negro
9621,smirnoff ice
9622,hortela menta
9623,quadradinhos mussarela
9624,pimentao alho
9625,sobremesa fermento biologico
9626,batada
9627,americanos suco laranja
9628,ovo ovo batida neve
9629,queijo moido
9630,agua umedecer massa
9631,tomates secos escorrido
9632,salsao fino
9633,fatia pimentao verde
9634,uva abacaxi
9635,cenoura pre
9636,colhre
9637,kl farinha trigo
9638,acucar confeiteiro glacucar
9639,estrogonofe
9640,balsamico
9641,knnor bacon
9642,cogumelo conserva fatiado
9643,chocolate po nescau toddy
9644,uvas passas amarela
9645,camarao moido
9646,dose malibu
9647,calice cointreau
9648,assa facil
9649,folhinhas hortela enfeitar
9650,alho levemente
9651,ketchup hellmann
9652,colhes farinha trigo
9653,farinha rosca queijo polvilhar
9654,picole limao
9655,tomates porem firme
9656,calice conhaque rum
9657,pesada
9658,pronto escolha
9659,maca argentina
9660,brocole
9661,gelatina pessego abacaxi
9662,bife peito frango
9663,tapioca peneirada
9664,chocolate amargo hidrogenado
9665,agua abobora
9666,ervilhas vagem
9667,oleo tomate seco
9668,linguica defumada frita
9669,bacon triturado
9670,ovo sendo ovo
9671,agua cerveja ovo
9672,biscoitos waffer chocolate
9673,caldo knnor bacon
9674,queijo parmezon
9675,po sorvete abacaxi
9676,batatas mandioca
9677,peixe sardinha
9678,oleo pimenta
9679,colherzinha oleo
9680,pacocas enfeitar
9681,calda molhar
9682,americanos arroz lavado
9683,granadina
9684,mel decorar
9685,halls morango
9686,lentinha
9687,farinha comum
9688,passas uva preta
9689,tomate enfeitar
9690,oregano limao
9691,garrafinha agua
9692,confetes enfeitar
9693,amido milho fecula batata
9694,fundo repolho fino
9695,acucar precisar
9696,queijo minas ralo
9697,linguica aurora
9698,macas cm
9699,punhados manjericao
9700,bolacha maria moida
9701,madioquinha
9702,chocolate amargo raspado
9703,batatas doces crua
9704,calabresa vontade
9705,oleo fritar imersao
9706,couve flor al
9707,bacon preferir
9708,goiabada passados farinha trigo
9709,alho pasta alho
9710,preparo
9711,chocolate granulado coco decorar
9712,peito peru nao fina
9713,vazio
9714,garrafa fanta laranja
9715,file peixe anjo
9716,batidinha
9717,embalagem cogumelo
9718,cordeiro
9719,passas ameixa
9720,chocolate leite derretido banho maria
9721,cafezinho fermento
9722,gr farinha
9723,leite po ninho instantaneo
9724,espagueti
9725,peito peru defumado presunto
9726,geleia gengibre
9727,cobertura brigadeiro
9728,chocolate avela
9729,gelatina vermelha po
9730,queijo pecorino romano
9731,farinha rosca enfarinhar
9732,kiwi decorar
9733,canela pau enfeitar
9734,aipo po
9735,verdes vontade
9736,sucrilhos acucar
9737,traira
9738,creme vegetal becel azeite
9739,peixe dourado
9740,sesamo
9741,pessego calda decorar
9742,molho pronto tomate manjericao
9743,suco laranja acucar
9744,couve chinesa
9745,refresco po limao
9746,sobremesa cheiro verde
9747,vagem cortadinha
9748,po mariamole coco
9749,cafe molho soja
9750,gotas molho pimenta vermelha
9751,agua leite condensado
9752,manjar
9753,tampa essencia baunilha
9754,tomate pelado suco
9755,sobremesa po
9756,farinha caramelo
9757,refrigerante guarana regar
9758,massa yakisoba
9759,cenoura pedacinho
9760,pao italiano baguete
9761,chocolate amago
9762,verdes salsa
9763,parafina comestivel
9764,macinho cebolinha
9765,manteiga farinha
9766,requeijao conhaque
9767,misture
9768,farinha trigo renata
9769,canecas agua
9770,po alho
9771,atum solido conserva
9772,proteina vegetal texturizada
9773,caldo feijoada
9774,dose curacao blue
9775,cafe passado forte
9776,manjericao azeite
9777,reserve agua frango
9778,couve manteiga fina
9779,lombo porco bife
9780,leite amargo
9781,xarope acucar
9782,bananas caturra nanica
9783,cenoura tamanho
9784,oregano pimenta vermelha
9785,molho peixe
9786,cebolinha palha
9787,acucar dietetico
9788,conchas acucar
9789,molho coentro salsa
9790,guarana diet
9791,papel absorvente
9792,requeijao ricota
9793,ovo leite pincelar
9794,molho coco
9795,queijo azeite
9796,manteiga salgada
9797,demolhado vespera
9798,queijo salsinha
9799,calda maracuja
9800,outro preferir
9801,pao acompanhar
9802,azeite frango
9803,adocante stevita culinaria
9804,uva passa amarela
9805,gotas essencia cereja
9806,ovo recheio
9807,leite light
9808,cafe emustab
9809,tomate rasteiro
9810,arroz basmati
9811,torradas pao
9812,catupiri requeijao
9813,requeijao acucar cristal
9814,melancia caroco
9815,peito frango sassami
9816,pacotinho miojo
9817,agua cozinhar peito
9818,chantilly firme
9819,castanhas caju amendoim
9820,tomate tomate
9821,recheio camarao
9822,d margarina
9823,alho tomate
9824,gelatina royal incolor
9825,arroz cozinhar
9826,essencia baunilha rum
9827,ervas secas oregano
9828,leite uht
9829,filezinhos anchova
9830,requeijao creme ricota
9831,gelatina fruta escolhida
9832,melao bolinha
9833,pimento reino
9834,vinagre sidra
9835,metade tomate
9836,requeijao cremoso creme leite
9837,leite condensado preferir
9838,macarrao espaghetti
9839,sorvete sonho valsa
9840,nestle classic
9841,feijao preto vermelho
9842,leite condensado regar
9843,carne porco assada
9844,metades pessego
9845,raspinha
9846,peca file salmao
9847,alho vinagre
9848,chocolate bis branco
9849,mexirica
9850,margarina farinha untar assadeira
9851,acucar margarina untar
9852,mussarela aurea
9853,cafe fermento quimico po
9854,farinha trigo sovar massa
9855,medidas pomarola agua
9856,chocolate simple
9857,macarrao parafuso outro
9858,pires azeitonas verde
9859,caldo knnor costela
9860,creme chantilly decorar
9861,salsichas crua
9862,bisnaga cheddar
9863,tomate vinagrete
9864,porcao ervilha
9865,cenoura fino
9866,colhere manteiga
9867,peixe tambaqui
9868,carne moida passada moedor
9869,farinha panko
9870,pepino japones fina
9871,leite soja ade
9872,frango peito frango
9873,leite margarina
9874,essencia banana
9875,jenipapo
9876,atum sardinha oleo
9877,tomates madurinho
9878,barras chocolate alpino
9879,lascas canela pau
9880,folhinhas cebolinha
9881,farelo trigo fino
9882,chantilly industrial
9883,caramelizada
9884,bolacha coco
9885,polpas graviola
9886,metade metade
9887,sidra
9888,parmezao
9889,chocolates bi
9890,macaxeira aipim
9891,lagarto so
9892,mesma leite leite condensado
9893,figos verde
9894,limao expremido
9895,molho mostarda mel
9896,galhos cebolinha
9897,suco maracuja concentrado acucar
9898,cafe soluvel forte
9899,pcte queijo
9900,farinha amaranto
9901,pacotinho caldo galinha
9902,tomates azeite oregano
9903,milho fuba
9904,salsichas rodela
9905,batata expremida
9906,queijo pra polvilhar
9907,ricota cortada
9908,macarrao talharine
9909,chocolate po gluten
9910,preto pessego
9911,xarope glucose
9912,entretanto
9913,batata inglesa rosa
9914,manteiga untar farinha polvilhar
9915,linguica mineira
9916,requeijao maizena
9917,fermento fleischman
9918,scoop whey protein
9919,gril maggi
9920,massa pimentao
9921,bicoito maizena
9922,americanos vodka
9923,cebolas cm
9924,caldos galinha dissolvidos agua
9925,frango sassami
9926,carne sol charque
9927,massa pastei
9928,batatas redonda
9929,ovo misturado
9930,abacaxi pessego
9931,biscoitos recheados chocolate
9932,colhres oleo
9933,arroz polido
9934,mussarela bufala fatiada
9935,gelatina goiaba
9936,pimentao quadrado
9937,cebolas miudinha
9938,acucar canela salpicar
9939,sobremesa fondor
9940,ovo partido
9941,raspa chocolate decorar
9942,aliche anchova
9943,cebolas grade
9944,caldos carne dissolvidos agua
9945,cenouras diagonal
9946,garrafa aguardente
9947,tubo requeijao
9948,laranjas lavada
9949,biscoitos cream craker
9950,granulado vontade
9951,arroz branco integral
9952,cenoura crua cortada
9953,papel manteiga assar
9954,sazon oregano
9955,castanhas etc
9956,fermento quimico royal
9957,medidas morango
9958,colhers fermento
9959,frango queijo presunto
9960,farinha mandioca flocada biju
9961,extrato polpa tomate
9962,torta
9963,acucar cristal canela po
9964,oleo gergilim
9965,kirsch
9966,requeijao consistente
9967,canola etc
9968,provolone fina
9969,molho pronto extrato tomate
9970,chocolate leite blend
9971,ovomaltine polvilhar
9972,baunilha canela po
9973,coxa peru
9974,gelatina dissolvido agua
9975,molho branco caseiro
9976,tapioca seca
9977,canela china
9978,calice licor laranja
9979,goiabada lisa
9980,massa cabelo anjo
9981,queijo parmesao fatiado
9982,mussarela montagem
9983,pacotinhos bolacha maria
9984,suco concentrado caju
9985,fermento cerveja
9986,floco coco
9987,segurelha
9988,alimento base glucose milho karo
9989,coco ralo
9990,gergelim decorar
9991,chocolate fracionado casquinha
9992,peca linguica calabresa
9993,provolone ralo
9994,feito
9995,sobremesa nescafe
9996,moca fiesta
9997,compota
9998,musarela fatiada
9999,coco granulado decorar
10000,cogumelos fina
